id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,,,,,,,,,
VOT227,Silas,Knight,51,M,IA,Democrat,silas.knight@email.com,2004-01-20,2024-11-05,,,,,,,,,
VOT2270,Christine,Robertson,61,F,MO,Democrat,christine.robertson@email.com,1995-05-30,2022-11-08,,,,,,,,,
VOT2271,Gerald,Hunt,31,M,MD,Republican,gerald.hunt@email.com,2017-10-12,2024-11-05,,,,,,,,,
VOT2272,Debra,Black,48,F,CO,Independent,debra.black@email.com,2007-02-25,2024-11-05,,,,,,,,,
VOT2273,Arthur,Daniels,42,M,OR,Democrat,arthur.daniels@email.com,2010-07-08,2024-11-05,,,,,,,,,
VOT2274,Jean,Palmer,36,F,NV,Republican,jean.palmer@email.com,2013-11-20,2020-11-03,,,,,,,,,
VOT2275,Bryan,Mills,57,M,CT,Independent,bryan.mills@email.com,2000-04-02,2024-11-05,,,,,,,,,
VOT2276,Kathryn,Nichols,35,F,NJ,Democrat,kathryn.nichols@email.com,2014-08-15,2024-11-05,,,,,,,,,
VOT2277,Austin,Grant,45,M,IN,Republican,austin.grant@email.com,2008-12-28,2022-11-08,,,,,,,,,
VOT2278,Denise,Knight,52,F,WI,Independent,denise.knight@email.com,2004-05-10,2024-11-05,,,,,,,,,
VOT2279,Willie,Ferguson,40,M,SC,Democrat,willie.ferguson@email.com,2012-09-22,2024-11-05,,,,,,,,,
VOT228,Harmony,Ferguson,33,F,MS,Republican,harmony.ferguson@email.com,2016-05-05,2024-11-05,,,,,,,,,
VOT2280,Rachel,Rose,28,F,AL,Republican,rachel.rose@email.com,2019-02-05,2024-11-05,,,,,,,,,
VOT2281,Aaron,Stone,49,M,LA,Independent,aaron.stone@email.com,2006-06-18,2020-11-03,,,,,,,,,
VOT2282,Judy,Hawkins,43,F,KY,Democrat,judy.hawkins@email.com,2009-10-30,2024-11-05,,,,,,,,,
VOT2283,Jonathan,Dunn,38,M,OK,Republican,jonathan.dunn@email.com,2012-03-15,2024-11-05,,,,,,,,,
VOT2284,Carolyn,Sims,55,F,AR,Independent,carolyn.sims@email.com,2001-07-25,2022-11-08,,,,,,,,,
VOT2285,Eugene,Hudson,34,M,IA,Democrat,eugene.hudson@email.com,2015-12-08,2024-11-05,,,,,,,,,
VOT2286,Sara,Spencer,47,F,MS,Republican,sara.spencer@email.com,2007-04-20,2024-11-05,,,,,,,,,
VOT2287,Arthur,Gardner,41,M,UT,Independent,arthur.gardner@email.com,2010-08-05,2024-11-05,,,,,,,,,
VOT2288,Madison,Stephens,60,F,KS,Democrat,madison.stephens@email.com,1998-01-18,2020-11-03,,,,,,,,,
VOT2289,Gabriel,Payne,30,M,NE,Republican,gabriel.payne@email.com,2018-05-30,2024-11-05,,,,,,,,,
VOT229,Beckett,Rose,46,M,UT,Independent,beckett.rose@email.com,2008-09-15,2022-11-08,,,,,,,,,
VOT2290,Samantha,Pierce,46,F,NM,Independent,samantha.pierce@email.com,2008-10-12,2024-11-05,,,,,,,,,
VOT2291,Albert,Berry,42,M,WV,Democrat,albert.berry@email.com,2010-02-25,2022-11-08,,,,,,,,,
VOT2292,Patricia,Arnold,37,F,ID,Republican,patricia.arnold@email.com,2013-07-08,2024-11-05,,,,,,,,,
VOT2293,Terry,Reynolds,53,M,HI,Independent,terry.reynolds@email.com,2003-11-20,2024-11-05,,,,,,,,,
VOT2294,Amy,Ellis,39,F,NH,Democrat,amy.ellis@email.com,2011-04-02,2024-11-05,,,,,,,,,
VOT2295,Willie,Harrison,48,M,ME,Republican,willie.harrison@email.com,2007-08-15,2020-11-03,,,,,,,,,
VOT2296,Diana,Gibson,56,F,RI,Independent,diana.gibson@email.com,2000-12-28,2024-11-05,,,,,,,,,
VOT2297,Gerald,McDonald,32,M,MT,Democrat,gerald.mcdonald@email.com,2016-05-10,2024-11-05,,,,,,,,,
VOT2298,Kelly,Cruz,45,F,DE,Republican,kelly.cruz@email.com,2008-09-22,2022-11-08,,,,,,,,,
VOT2299,Peter,Marshall,44,M,SD,Independent,peter.marshall@email.com,2009-02-05,2024-11-05,,,,,,,,,
VOT230,Lydia,Stone,39,F,KS,Democrat,lydia.stone@email.com,2011-02-02,2024-11-05,,,,,,,,,
VOT2300,Frances,Owens,35,F,ND,Democrat,frances.owens@email.com,2014-06-18,2024-11-05,,,,,,,,,
VOT2301,Harold,Johnston,51,M,AK,Republican,harold.johnston@email.com,2004-10-30,2024-11-05,,,,,,,,,
VOT2302,Judith,Murray,40,F,VT,Independent,judith.murray@email.com,2012-03-15,2020-11-03,,,,,,,,,
VOT2303,Benjamin,Freeman,58,M,WY,Democrat,benjamin.freeman@email.com,2002-07-25,2024-11-05,,,,,,,,,
VOT2304,Lauren,Wells,29,F,CA,Republican,lauren.wells@email.com,2018-12-08,2024-11-05,,,,,,,,,
VOT2305,Keith,Webb,47,M,TX,Independent,keith.webb@email.com,2007-04-20,2022-11-08,,,,,,,,,
VOT2306,Julie,Simpson,43,F,FL,Democrat,julie.simpson@email.com,2009-08-05,2024-11-05,,,,,,,,,
VOT2307,Carl,Stevens,36,M,NY,Republican,carl.stevens@email.com,2013-01-18,2024-11-05,,,,,,,,,
VOT2308,Teresa,Tucker,54,F,PA,Independent,teresa.tucker@email.com,2001-05-30,2024-11-05,,,,,,,,,
VOT2309,Lawrence,Porter,38,M,IL,Democrat,lawrence.porter@email.com,2012-10-12,2020-11-03,,,,,,,,,
VOT231,Maddox,Hawkins,60,M,NE,Republican,maddox.hawkins@email.com,1998-06-18,2024-11-05,,,,,,,,,
VOT2310,Gloria,Hunter,49,F,OH,Republican,gloria.hunter@email.com,2006-02-25,2024-11-05,,,,,,,,,
VOT2311,Ralph,Hicks,31,M,MI,Independent,ralph.hicks@email.com,2017-07-08,2024-11-05,,,,,,,,,
VOT2312,Alice,Crawford,46,F,NC,Democrat,alice.crawford@email.com,2008-11-20,2022-11-08,,,,,,,,,
VOT2313,Juan,Henry,42,M,GA,Republican,juan.henry@email.com,2010-04-02,2024-11-05,,,,,,,,,
VOT2314,Donna,Boyd,37,F,VA,Independent,donna.boyd@email.com,2013-08-15,2024-11-05,,,,,,,,,
VOT2315,Ryan,Mason,60,M,WA,Democrat,ryan.mason@email.com,1998-12-28,2024-11-05,,,,,,,,,
VOT2316,Brenda,Morales,33,F,AZ,Republican,brenda.morales@email.com,2016-05-10,2020-11-03,,,,,,,,,
VOT2317,Scott,Kennedy,48,M,MA,Independent,scott.kennedy@email.com,2007-09-22,2024-11-05,,,,,,,,,
VOT2318,Barbara,Warren,44,F,TN,Democrat,barbara.warren@email.com,2009-02-05,2024-11-05,,,,,,,,,
VOT2319,Wayne,Dixon,39,M,MO,Republican,wayne.dixon@email.com,2011-06-18,2022-11-08,,,,,,,,,
VOT232,Adalyn,Dunn,42,F,NM,Independent,adalyn.dunn@email.com,2010-10-30,2024-11-05,,,,,,,,,
VOT2320,Nancy,Ramos,55,F,MD,Independent,nancy.ramos@email.com,2001-10-30,2024-11-05,,,,,,,,,
VOT2321,Jerry,Reyes,35,M,CO,Democrat,jerry.reyes@email.com,2014-03-15,2024-11-05,,,,,,,,,
VOT2322,Helen,Burns,50,F,OR,Republican,helen.burns@email.com,2004-07-25,2024-11-05,,,,,,,,,
VOT2323,Eugene,Gordon,45,M,NV,Independent,eugene.gordon@email.com,2008-12-08,2020-11-03,,,,,,,,,
VOT2324,Mary,Shaw,30,F,CT,Democrat,mary.shaw@email.com,2018-04-20,2024-11-05,,,,,,,,,
VOT2325,Douglas,Holmes,52,M,NJ,Republican,douglas.holmes@email.com,2004-08-05,2024-11-05,,,,,,,,,
VOT2326,Linda,Rice,41,F,IN,Independent,linda.rice@email.com,2010-01-18,2022-11-08,,,,,,,,,
VOT2327,Randy,Robertson,37,M,WI,Democrat,randy.robertson@email.com,2013-05-30,2024-11-05,,,,,,,,,
VOT2328,Sarah,Hunt,61,F,SC,Republican,sarah.hunt@email.com,1995-10-12,2024-11-05,,,,,,,,,
VOT2329,Howard,Black,46,M,AL,Independent,howard.black@email.com,2008-02-25,2024-11-05,,,,,,,,,
VOT233,Bennett,Sims,28,M,WV,Democrat,bennett.sims@email.com,2019-03-15,2020-11-03,,,,,,,,,
VOT2330,Betty,Daniels,28,F,LA,Democrat,betty.daniels@email.com,2019-07-08,2020-11-03,,,,,,,,,
VOT2331,Billy,Palmer,43,M,KY,Republican,billy.palmer@email.com,2009-11-20,2024-11-05,,,,,,,,,
VOT2332,Christine,Mills,40,F,OK,Independent,christine.mills@email.com,2012-04-02,2024-11-05,,,,,,,,,
VOT2333,Ronald,Nichols,36,M,AR,Democrat,ronald.nichols@email.com,2013-08-15,2022-11-08,,,,,,,,,
VOT2334,Jessica,Grant,58,F,IA,Republican,jessica.grant@email.com,2002-12-28,2024-11-05,,,,,,,,,
VOT2335,Kenneth,Knight,34,M,MS,Independent,kenneth.knight@email.com,2015-05-10,2024-11-05,,,,,,,,,
VOT2336,Maria,Ferguson,47,F,UT,Democrat,maria.ferguson@email.com,2007-09-22,2024-11-05,,,,,,,,,
VOT2337,Donald,Rose,44,M,KS,Republican,donald.rose@email.com,2009-02-05,2020-11-03,,,,,,,,,
VOT2338,Sharon,Stone,29,F,NE,Independent,sharon.stone@email.com,2018-06-18,2024-11-05,,,,,,,,,
VOT2339,Frank,Hawkins,51,M,NM,Democrat,frank.hawkins@email.com,2004-10-30,2024-11-05,,,,,,,,,
VOT234,Piper,Hudson,54,F,ID,Republican,piper.hudson@email.com,2001-07-22,2024-11-05,,,,,,,,,
VOT2340,Carol,Dunn,42,F,WV,Republican,carol.dunn@email.com,2010-03-15,2022-11-08,,,,,,,,,
VOT2341,Larry,Sims,38,M,ID,Independent,larry.sims@email.com,2012-07-25,2024-11-05,,,,,,,,,
VOT2342,Sandra,Hudson,56,F,HI,Democrat,sandra.hudson@email.com,2000-12-08,2024-11-05,,,,,,,,,
VOT2343,Edward,Spencer,32,M,NH,Republican,edward.spencer@email.com,2016-04-20,2024-11-05,,,,,,,,,
VOT2344,Laura,Gardner,45,F,ME,Independent,laura.gardner@email.com,2008-08-05,2020-11-03,,,,,,,,,
VOT2345,Mark,Stephens,39,M,RI,Democrat,mark.stephens@email.com,2011-01-18,2024-11-05,,,,,,,,,
VOT2346,Joyce,Payne,49,F,MT,Republican,joyce.payne@email.com,2006-05-30,2024-11-05,,,,,,,,,
VOT2347,Raymond,Pierce,60,M,DE,Independent,raymond.pierce@email.com,1998-10-12,2022-11-08,,,,,,,,,
VOT2348,Deborah,Berry,35,F,SD,Democrat,deborah.berry@email.com,2014-02-25,2024-11-05,,,,,,,,,
VOT2349,George,Arnold,48,M,ND,Republican,george.arnold@email.com,2007-07-08,2024-11-05,,,,,,,,,
VOT235,Tristan,Spencer,36,M,HI,Independent,tristan.spencer@email.com,2013-12-05,2024-11-05,,,,,,,,,
VOT2350,Patricia,Reynolds,41,F,AK,Independent,patricia.reynolds@email.com,2010-11-20,2024-11-05,,,,,,,,,
VOT2351,Roger,Ellis,37,M,VT,Democrat,roger.ellis@email.com,2013-04-02,2020-11-03,,,,,,,,,
VOT2352,Kimberly,Harrison,53,F,WY,Republican,kimberly.harrison@email.com,2003-08-15,2024-11-05,,,,,,,,,
VOT2353,Arthur,Gibson,46,M,CA,Independent,arthur.gibson@email.com,2008-12-28,2024-11-05,,,,,,,,,
VOT2354,Ruth,McDonald,31,F,TX,Democrat,ruth.mcdonald@email.com,2017-05-10,2022-11-08,,,,,,,,,
VOT2355,Joseph,Cruz,54,M,FL,Republican,joseph.cruz@email.com,2001-09-22,2024-11-05,,,,,,,,,
VOT2356,Margaret,Marshall,44,F,NY,Independent,margaret.marshall@email.com,2009-02-05,2024-11-05,,,,,,,,,
VOT2357,Fred,Owens,40,M,PA,Democrat,fred.owens@email.com,2012-06-18,2024-11-05,,,,,,,,,
VOT2358,Carolyn,Johnston,62,F,IL,Republican,carolyn.johnston@email.com,1994-10-30,2020-11-03,,,,,,,,,
VOT2359,Richard,Murray,30,M,OH,Independent,richard.murray@email.com,2018-03-15,2024-11-05,,,,,,,,,
VOT236,Kinsley,Gardner,47,F,NH,Democrat,kinsley.gardner@email.com,2007-04-18,2022-11-08,,,,,,,,,
VOT2360,Janet,Freeman,47,F,MI,Democrat,janet.freeman@email.com,2007-07-25,2024-11-05,,,,,,,,,
VOT2361,Timothy,Wells,43,M,NC,Republican,timothy.wells@email.com,2009-12-08,2022-11-08,,,,,,,,,
VOT2362,Pamela,Webb,36,F,GA,Independent,pamela.webb@email.com,2013-04-20,2024-11-05,,,,,,,,,
VOT2363,Albert,Simpson,55,M,VA,Democrat,albert.simpson@email.com,2001-08-05,2024-11-05,,,,,,,,,
VOT2364,Virginia,Stevens,39,F,WA,Republican,virginia.stevens@email.com,2011-01-18,2024-11-05,,,,,,,,,
VOT2365,Jeremy,Tucker,48,M,AZ,Independent,jeremy.tucker@email.com,2007-05-30,2020-11-03,,,,,,,,,
VOT2366,Frances,Porter,58,F,MA,Democrat,frances.porter@email.com,2002-10-12,2024-11-05,,,,,,,,,
VOT2367,Phillip,Hunter,33,M,TN,Republican,phillip.hunter@email.com,2016-02-25,2024-11-05,,,,,,,,,
VOT2368,Susan,Hicks,49,F,MO,Independent,susan.hicks@email.com,2006-07-08,2022-11-08,,,,,,,,,
VOT2369,Louis,Crawford,42,M,MD,Democrat,louis.crawford@email.com,2010-11-20,2024-11-05,,,,,,,,,
VOT237,Jonah,Stephens,32,M,ME,Republican,jonah.stephens@email.com,2016-08-25,2024-11-05,,,,,,,,,
VOT2370,Dorothy,Henry,35,F,CO,Republican,dorothy.henry@email.com,2014-04-02,2024-11-05,,,,,,,,,
VOT2371,Patrick,Boyd,61,M,OR,Independent,patrick.boyd@email.com,1995-08-15,2024-11-05,,,,,,,,,
VOT2372,Rose,Mason,44,F,NV,Democrat,rose.mason@email.com,2009-12-28,2020-11-03,,,,,,,,,
VOT2373,Willie,Morales,28,M,CT,Republican,willie.morales@email.com,2019-05-10,2024-11-05,,,,,,,,,
VOT2374,Katherine,Kennedy,51,F,NJ,Independent,katherine.kennedy@email.com,2004-09-22,2024-11-05,,,,,,,,,
VOT2375,Terry,Warren,45,M,IN,Democrat,terry.warren@email.com,2008-02-05,2022-11-08,,,,,,,,,
VOT2376,Amy,Dixon,37,F,WI,Republican,amy.dixon@email.com,2013-06-18,2024-11-05,,,,,,,,,
VOT2377,Harold,Ramos,59,M,SC,Independent,harold.ramos@email.com,1999-10-30,2024-11-05,,,,,,,,,
VOT2378,Christine,Reyes,30,F,AL,Democrat,christine.reyes@email.com,2018-03-15,2024-11-05,,,,,,,,,
VOT2379,Gerald,Burns,49,M,LA,Republican,gerald.burns@email.com,2006-07-25,2020-11-03,,,,,,,,,
VOT238,Julia,Payne,50,F,RI,Independent,julia.payne@email.com,2004-01-08,2024-11-05,,,,,,,,,
VOT2380,Debra,Gordon,43,F,KY,Independent,debra.gordon@email.com,2009-12-08,2024-11-05,,,,,,,,,
VOT2381,Arthur,Shaw,38,M,OK,Democrat,arthur.shaw@email.com,2012-04-20,2024-11-05,,,,,,,,,
VOT2382,Jean,Holmes,56,F,AR,Republican,jean.holmes@email.com,2000-08-05,2022-11-08,,,,,,,,,
VOT2383,Bryan,Rice,34,M,IA,Independent,bryan.rice@email.com,2015-01-18,2024-11-05,,,,,,,,,
VOT2384,Kathryn,Robertson,47,F,MS,Democrat,kathryn.robertson@email.com,2007-05-30,2024-11-05,,,,,,,,,
VOT2385,Austin,Hunt,41,M,UT,Republican,austin.hunt@email.com,2010-10-12,2024-11-05,,,,,,,,,
VOT2386,Denise,Black,32,F,KS,Independent,denise.black@email.com,2016-02-25,2020-11-03,,,,,,,,,
VOT2387,Willie,Daniels,52,M,NE,Democrat,willie.daniels@email.com,2004-07-08,2024-11-05,,,,,,,,,
VOT2388,Rachel,Palmer,46,F,NM,Republican,rachel.palmer@email.com,2008-11-20,2024-11-05,,,,,,,,,
VOT2389,Aaron,Mills,40,M,WV,Independent,aaron.mills@email.com,2012-04-02,2022-11-08,,,,,,,,,
VOT239,Parker,Pierce,38,M,MT,Democrat,parker.pierce@email.com,2012-05-20,2024-11-05,,,,,,,,,
VOT2390,Judy,Nichols,60,F,ID,Democrat,judy.nichols@email.com,1998-08-15,2024-11-05,,,,,,,,,
VOT2391,Jonathan,Grant,29,M,HI,Republican,jonathan.grant@email.com,2018-12-28,2024-11-05,,,,,,,,,
VOT2392,Carolyn,Knight,48,F,NH,Independent,carolyn.knight@email.com,2007-05-10,2024-11-05,,,,,,,,,
VOT2393,Eugene,Ferguson,44,M,ME,Democrat,eugene.ferguson@email.com,2009-09-22,2020-11-03,,,,,,,,,
VOT2394,Sara,Rose,35,F,RI,Republican,sara.rose@email.com,2014-02-05,2024-11-05,,,,,,,,,
VOT2394,Sara,Rose,35,F,RI,Republican,sara.rose@email.com,VOT1800,Carol,Henry,45,F,NM,Republican,carol.henry@email.com,2008-04-02,2024-11-05,
VOT2395,Arthur,Stone,53,M,MT,Independent,arthur.stone@email.com,2003-06-18,2022-11-08,,,,,,,,,
VOT2396,Madison,Hawkins,47,F,DE,Democrat,madison.hawkins@email.com,2007-10-30,2024-11-05,,,,,,,,,
VOT2397,Gabriel,Dunn,31,M,SD,Republican,gabriel.dunn@email.com,2017-03-15,2024-11-05,,,,,,,,,
VOT2398,Samantha,Sims,50,F,ND,Independent,samantha.sims@email.com,2004-07-25,2024-11-05,,,,,,,,,
VOT2399,Albert,Hudson,42,M,AK,Democrat,albert.hudson@email.com,2010-12-08,2020-11-03,,,,,,,,,
VOT240,Ruby,Berry,45,F,DE,Republican,ruby.berry@email.com,2008-09-30,2020-11-03,,,,,,,,,
VOT2400,Patricia,Spencer,36,F,VT,Republican,patricia.spencer@email.com,2013-04-20,2024-11-05,,,,,,,,,
VOT2401,Terry,Gardner,58,M,WY,Independent,terry.gardner@email.com,2002-08-05,2024-11-05,,,,,,,,,
VOT2402,Amy,Stephens,39,F,CA,Democrat,amy.stephens@email.com,2011-01-18,2022-11-08,,,,,,,,,
VOT2403,Willie,Payne,45,M,TX,Republican,willie.payne@email.com,2008-05-30,2024-11-05,,,,,,,,,
VOT2404,Diana,Pierce,54,F,FL,Independent,diana.pierce@email.com,2001-10-12,2024-11-05,,,,,,,,,
VOT2405,Gerald,Berry,33,M,NY,Democrat,gerald.berry@email.com,2016-02-25,2024-11-05,,,,,,,,,
VOT2406,Kelly,Arnold,48,F,PA,Republican,kelly.arnold@email.com,2007-07-08,2020-11-03,,,,,,,,,
VOT2407,Peter,Reynolds,41,M,IL,Independent,peter.reynolds@email.com,2010-11-20,2024-11-05,,,,,,,,,
VOT2408,Frances,Ellis,37,F,OH,Democrat,frances.ellis@email.com,2013-04-02,2024-11-05,,,,,,,,,
VOT2409,Harold,Harrison,61,M,MI,Republican,harold.harrison@email.com,1995-08-15,2022-11-08,,,,,,,,,
VOT241,Everett,Arnold,26,M,SD,Independent,everett.arnold@email.com,2020-02-15,2024-11-05,,,,,,,,,
VOT2410,Judith,Gibson,30,F,NC,Independent,judith.gibson@email.com,2018-12-28,2024-11-05,,,,,,,,,
VOT2411,Benjamin,McDonald,46,M,GA,Democrat,benjamin.mcdonald@email.com,2008-05-10,2024-11-05,,,,,,,,,
VOT2412,Lauren,Cruz,43,F,VA,Republican,lauren.cruz@email.com,2009-09-22,2024-11-05,,,,,,,,,
VOT2413,Keith,Marshall,35,M,WA,Independent,keith.marshall@email.com,2014-02-05,2020-11-03,,,,,,,,,
VOT2414,Julie,Owens,52,F,AZ,Democrat,julie.owens@email.com,2004-06-18,2024-11-05,,,,,,,,,
VOT2415,Carl,Johnston,40,M,MA,Republican,carl.johnston@email.com,2012-10-30,2024-11-05,,,,,,,,,
VOT2416,Teresa,Murray,31,F,TN,Independent,teresa.murray@email.com,2017-03-15,2022-11-08,,,,,,,,,
VOT2417,Lawrence,Freeman,49,M,MO,Democrat,lawrence.freeman@email.com,2006-07-25,2024-11-05,,,,,,,,,
VOT2418,Gloria,Wells,44,F,MD,Republican,gloria.wells@email.com,2009-12-08,2024-11-05,,,,,,,,,
VOT2419,Ralph,Webb,38,M,CO,Independent,ralph.webb@email.com,2012-04-20,2024-11-05,,,,,,,,,
VOT242,Gianna,Reynolds,63,F,ND,Democrat,gianna.reynolds@email.com,1993-06-28,2024-11-05,,,,,,,,,
VOT2420,Alice,Simpson,57,F,OR,Democrat,alice.simpson@email.com,2000-08-05,2020-11-03,,,,,,,,,
VOT2421,Juan,Stevens,29,M,NV,Republican,juan.stevens@email.com,2018-01-18,2024-11-05,,,,,,,,,
VOT2422,Donna,Tucker,47,F,CT,Independent,donna.tucker@email.com,2007-05-30,2024-11-05,,,,,,,,,
VOT2423,Ryan,Porter,42,M,NJ,Democrat,ryan.porter@email.com,2010-10-12,2022-11-08,,,,,,,,,
VOT2424,Brenda,Hunter,36,F,IN,Republican,brenda.hunter@email.com,2013-02-25,2024-11-05,,,,,,,,,
VOT2425,Scott,Hicks,60,M,WI,Independent,scott.hicks@email.com,1998-07-08,2024-11-05,,,,,,,,,
VOT2426,Barbara,Crawford,34,F,SC,Democrat,barbara.crawford@email.com,2015-11-20,2024-11-05,,,,,,,,,
VOT2427,Wayne,Henry,48,M,AL,Republican,wayne.henry@email.com,2007-04-02,2020-11-03,,,,,,,,,
VOT2428,Nancy,Boyd,45,F,LA,Independent,nancy.boyd@email.com,2008-08-15,2024-11-05,,,,,,,,,
VOT2429,Jerry,Mason,39,M,KY,Democrat,jerry.mason@email.com,2011-12-28,2024-11-05,,,,,,,,,
VOT243,Weston,Ellis,41,M,AK,Republican,weston.ellis@email.com,2010-11-10,2022-11-08,,,,,,,,,
VOT2430,Helen,Morales,56,F,OK,Republican,helen.morales@email.com,2000-05-10,2022-11-08,,,,,,,,,
VOT2431,Eugene,Kennedy,32,M,AR,Independent,eugene.kennedy@email.com,2016-09-22,2024-11-05,,,,,,,,,
VOT2432,Mary,Warren,50,F,IA,Democrat,mary.warren@email.com,2004-02-05,2024-11-05,,,,,,,,,
VOT2433,Douglas,Dixon,43,M,MS,Republican,douglas.dixon@email.com,2009-06-18,2024-11-05,,,,,,,,,
VOT2434,Linda,Ramos,28,F,UT,Independent,linda.ramos@email.com,2019-10-30,2020-11-03,,,,,,,,,
VOT2435,Randy,Reyes,51,M,KS,Democrat,randy.reyes@email.com,2004-03-15,2024-11-05,,,,,,,,,
VOT2436,Sarah,Burns,44,F,NE,Republican,sarah.burns@email.com,2009-07-25,2024-11-05,,,,,,,,,
VOT2437,Howard,Gordon,37,M,NM,Independent,howard.gordon@email.com,2013-12-08,2022-11-08,,,,,,,,,
VOT2438,Betty,Shaw,59,F,WV,Democrat,betty.shaw@email.com,1999-04-20,2024-11-05,,,,,,,,,
VOT2439,Billy,Holmes,41,M,ID,Republican,billy.holmes@email.com,2010-08-05,2024-11-05,,,,,,,,,
VOT244,Serenity,Harrison,49,F,VT,Independent,serenity.harrison@email.com,2006-03-22,2024-11-05,,,,,,,,,
VOT2440,Christine,Rice,33,F,HI,Independent,christine.rice@email.com,2016-01-18,2024-11-05,,,,,,,,,
VOT2441,Ronald,Robertson,55,M,NH,Democrat,ronald.robertson@email.com,2001-05-30,2020-11-03,,,,,,,,,
VOT2442,Jessica,Hunt,46,F,ME,Republican,jessica.hunt@email.com,2008-10-12,2024-11-05,,,,,,,,,
VOT2443,Kenneth,Black,40,M,RI,Independent,kenneth.black@email.com,2012-02-25,2024-11-05,,,,,,,,,
VOT2444,Maria,Daniels,62,F,MT,Democrat,maria.daniels@email.com,1994-07-08,2022-11-08,,,,,,,,,
VOT2445,Donald,Palmer,35,M,DE,Republican,donald.palmer@email.com,2014-11-20,2024-11-05,,,,,,,,,
VOT2446,Sharon,Mills,49,F,SD,Independent,sharon.mills@email.com,2006-04-02,2024-11-05,,,,,,,,,
VOT2447,Frank,Nichols,42,M,ND,Democrat,frank.nichols@email.com,2010-08-15,2024-11-05,,,,,,,,,
VOT2448,Carol,Grant,38,F,AK,Republican,carol.grant@email.com,2012-12-28,2020-11-03,,,,,,,,,
VOT2449,Larry,Knight,54,M,VT,Independent,larry.knight@email.com,2001-05-10,2024-11-05,,,,,,,,,
VOT245,Sawyer,Gibson,34,M,WY,Democrat,sawyer.gibson@email.com,2015-07-05,2024-11-05,,,,,,,,,
VOT2450,Sandra,Ferguson,30,F,WY,Democrat,sandra.ferguson@email.com,2018-09-22,2024-11-05,,,,,,,,,
VOT2451,Edward,Rose,47,M,CA,Republican,edward.rose@email.com,2007-02-05,2022-11-08,,,,,,,,,
VOT2452,Laura,Stone,43,F,TX,Independent,laura.stone@email.com,2009-06-18,2024-11-05,,,,,,,,,
VOT2453,Mark,Hawkins,36,M,FL,Democrat,mark.hawkins@email.com,2013-10-30,2024-11-05,,,,,,,,,
VOT2454,Joyce,Dunn,61,F,NY,Republican,joyce.dunn@email.com,1995-03-15,2024-11-05,,,,,,,,,
VOT2455,Raymond,Sims,39,M,PA,Independent,raymond.sims@email.com,2011-07-25,2020-11-03,,,,,,,,,
VOT2456,Deborah,Hudson,48,F,IL,Democrat,deborah.hudson@email.com,2007-12-08,2024-11-05,,,,,,,,,
VOT2457,George,Spencer,44,M,OH,Republican,george.spencer@email.com,2009-04-20,2024-11-05,,,,,,,,,
VOT2458,Patricia,Gardner,31,F,MI,Independent,patricia.gardner@email.com,2017-08-05,2022-11-08,,,,,,,,,
VOT2459,Roger,Stephens,52,M,NC,Democrat,roger.stephens@email.com,2004-01-18,2024-11-05,,,,,,,,,
VOT246,Valentina,McDonald,55,F,CA,Republican,valentina.mcdonald@email.com,2001-11-18,2024-11-05,,,,,,,,,
VOT2460,Kimberly,Payne,45,F,GA,Republican,kimberly.payne@email.com,2008-05-30,2024-11-05,,,,,,,,,
VOT2461,Arthur,Pierce,37,M,VA,Independent,arthur.pierce@email.com,2013-10-12,2024-11-05,,,,,,,,,
VOT2462,Ruth,Berry,58,F,WA,Democrat,ruth.berry@email.com,2002-02-25,2020-11-03,,,,,,,,,
VOT2463,Joseph,Arnold,34,M,AZ,Republican,joseph.arnold@email.com,2015-07-08,2024-11-05,,,,,,,,,
VOT2464,Margaret,Reynolds,50,F,MA,Independent,margaret.reynolds@email.com,2004-11-20,2024-11-05,,,,,,,,,
VOT2465,Fred,Ellis,46,M,TN,Democrat,fred.ellis@email.com,2008-04-02,2022-11-08,,,,,,,,,
VOT2466,Carolyn,Harrison,40,F,MO,Republican,carolyn.harrison@email.com,2012-08-15,2024-11-05,,,,,,,,,
VOT2467,Richard,Gibson,60,M,MD,Independent,richard.gibson@email.com,1998-12-28,2024-11-05,,,,,,,,,
VOT2468,Janet,McDonald,29,F,CO,Democrat,janet.mcdonald@email.com,2018-05-10,2024-11-05,,,,,,,,,
VOT2469,Timothy,Cruz,49,M,OR,Republican,timothy.cruz@email.com,2006-09-22,2020-11-03,,,,,,,,,
VOT247,Bennett,Cruz,30,M,TX,Independent,bennett.cruz@email.com,2018-04-02,2020-11-03,,,,,,,,,
VOT2470,Pamela,Marshall,42,F,NV,Independent,pamela.marshall@email.com,2010-02-05,2024-11-05,,,,,,,,,
VOT2471,Albert,Owens,38,M,CT,Democrat,albert.owens@email.com,2012-06-18,2024-11-05,,,,,,,,,
VOT2472,Virginia,Johnston,55,F,NJ,Republican,virginia.johnston@email.com,2001-10-30,2022-11-08,,,,,,,,,
VOT2473,Jeremy,Murray,33,M,IN,Independent,jeremy.murray@email.com,2016-03-15,2024-11-05,,,,,,,,,
VOT2474,Frances,Freeman,47,F,WI,Democrat,frances.freeman@email.com,2007-07-25,2024-11-05,,,,,,,,,
VOT2475,Phillip,Wells,41,M,SC,Republican,phillip.wells@email.com,2010-12-08,2024-11-05,,,,,,,,,
